organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,forretningsadresse.adresse,forretningsadresse.poststed,forretningsadresse.postnummer,forretningsadresse.kommune,forretningsadresse.kommunenummer,forretningsadresse.land,forretningsadresse.landkode,institusjonellSektorkode.kode,institusjonellSektorkode.beskrivelse,sisteInnsendteAarsregnskap,registreringsdatoenhetsregisteret,stiftelsesdato,registrertIMvaRegisteret,frivilligMvaRegistrertBeskrivelser,registrertIFrivillighetsregisteret,registrertIForetaksregisteret,registrertIStiftelsesregisteret,konkurs,konkursdato,underAvvikling,underAvviklingDato,underTvangsavviklingEllerTvangsopplosning,tvangsopplostPgaManglendeDagligLederDato,tvangsopplostPgaManglendeRevisorDato,tvangsopplostPgaManglendeRegnskapDato,tvangsopplostPgaMangelfulltStyreDato,tvangsavvikletPgaManglendeSlettingDato,overordnetEnhet,maalform,vedtektsdato,vedtektsfestetFormaal,aktivitet
"961284252","NAMDAL RESSURS AS","AS","Aksjeselskap","46.694","Engroshandel med maskiner og utstyr til handel, transport og tjenesteyting ellers","","","","","","","true","15","www.namdalressurs.no","","","","","","","","Verftsgata 12","NAMSOS","7800","NAMSOS","5007","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-02-20","1991-05-13","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-11-09","Produksjon og salg av varer og tjenester innen renovasjon og kommunalteknikk, herunder også konsulenttjenester innen område avfallshåndtering, logistikk og transportøkonomi, og annet som står i forbindelse med dette.","Utnytte de fysiske og kompetansemessige ressurser som finnes i eller i tilknytning til Midtre Namdal Avfallsselskaps virksomhet. Dette til beste for MNA's medlemskommuner, og med sikte på en miljø- messig riktig behandling av avfall. Dessuten for- øvrig å drive omsetning og produksjon av produkter som er beslektet med avfallsbehandling."
"980800873","SGS ANALYTICS NORWAY AS","AS","Aksjeselskap","71.200","Teknisk prøving og analyse","","","","","","","true","66","www.synlab.no","","","","","","","","Bekkelivegen 2","HAMAR","2315","HAMAR","3403","Norge","NO","2100","Private aksjeselskaper mv.","2022","1999-07-14","1999-05-12","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-11-10","Laboratorieanalyser og -testing, inspeksjoner for kvalitets- og kvantitetskontroll, verifisering- og sertifiseringstjenester samt annen virksomhet med tilknytning til dette.","Laboratorieanalyser og -testing, inspeksjoner for kvalitets- og kvantitetskontroll, verifisering- og sertifiseringstjenester samt annen virksomhet med tilknytning til dette."
"922693161","PIANOSTEMMER LARS ERIK TANGEN","ENK","Enkeltpersonforetak","95.290","Reparasjon av andre husholdningsvarer og varer til personlig bruk","","","","","","","false","","","","","","","","","","Østre Jansrud 11A","ASKER","1383","ASKER","3203","Norge","NO","8200","Personlig næringsdrivende","","2019-05-02","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Pianostemming og pianoregulering. Salget skal foregå hos privatpersoner og institusjoner."
"969932156","KNUT SØNSTEBY","ENK","Enkeltpersonforetak","55.202","Drift av ferieleiligheter","","","","","","","false","","","","","","","","","","","NORESUND","3536","KRØDSHERAD","3318","Norge","NO","8200","Personlig næringsdrivende","","1995-02-20","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Det drives hytteutleie på Norefjell, 3 utleiehytter."
"921739125","BAKKEMO MASKIN UTLEIE","ENK","Enkeltpersonforetak","77.310","Utleie og leasing av landbruksmaskiner og -utstyr","","","","","","","false","","","","","","","","","","J.M.Johansens vei 144","STAMSUND","8340","VESTVÅGØY","1860","Norge","NO","8200","Personlig næringsdrivende","","2018-11-16","","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Utleie av traktor/maskiner og utstyr til disse. Leiekjøring. Utleie av andre typer kjøretøy, bil, bobil, campingvogn, tilhenger,atv. utv."
"927424711","GRAN OPPGJØR AS","AS","Aksjeselskap","82.990","Annen forretningsmessig tjenesteyting ikke nevnt annet sted","","","","","","","true","","","Postboks 609","SARPSBORG","1704","SARPSBORG","3105","Norge","NO","Torget 5","SARPSBORG","1707","SARPSBORG","3105","Norge","NO","2100","Private aksjeselskaper mv.","2022","2021-07-15","2021-06-16","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-06-16","Oppgjør og serviceytende tjenester i forbindelse med eiendomsmegling.","Utføre oppgjørstjenester i forbindelse med eiendomsmegling, oppgjørs-/kontraktsoppdrag og serviceytende tjenester for eiendomsmeglere."
"919355867","CREATIONWORK NORGE BARBRA COCO LAURRE","ENK","Enkeltpersonforetak","85.510","Undervisning innen idrett og rekreasjon","","","","","","","false","","","c/o Eline Visten/nSøgardsvegen 45","MINNESUND","2092","EIDSVOLL","3240","Norge","NO","Rosenborggata 9A","OSLO","0356","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2017-08-17","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Kursvirksomhet/undervisning innen meditasjon, mindfulness, stressreduksjon, MBSR og MBCT, samt kreative kurs med fokus på stemme, kropp og kreativt utrykk."
"994703331","FRIKAR & FRØKEN FRISØR V/ELISABETH FOSSE","ENK","Enkeltpersonforetak","96.020","Frisering og annen skjønnhetspleie","","","","","","","false","","","","","","","","","","Grova 46","NORHEIMSUND","5600","KVAM","4622","Norge","NO","8200","Personlig næringsdrivende","","2009-10-29","","true","","false","true","false","false","","false","","false","","","","","","","Nynorsk","","","Frisørsalong og sal av hårpleieprodukt."
"832162442","RENHOLDSKONGEN ALI","ENK","Enkeltpersonforetak","81.220","Utvendig rengjøring av bygninger og industriell rengjøring","","","","","","","false","","","","","","","","","","Skårer terrasse 8","LØRENSKOG","1473","LØRENSKOG","3222","Norge","NO","8200","Personlig næringsdrivende","","2023-10-02","","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Rengjøring av bygninger utvendig, vinduer og lignende. Rengjøring av bygninger, bolighus, kontorer og lignende."
"924641053","ØVRE LANGLETE AS","AS","Aksjeselskap","55.202","Drift av ferieleiligheter","","","","","","","false","","","","","","","","","","c/o May-Helen Pedersen Strømsmo/nHaltdalsvegen 1680","HALTDALEN","7383","HOLTÅLEN","5026","Norge","NO","2100","Private aksjeselskaper mv.","2022","2020-02-20","2020-01-30","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-01-11","1. Overnattings sted 2. Kafe og serverings drift 3. Treningssenter 4. Lyn lader til elbil konsept 5. Andre tjenester som naturlig faller unner dette.","1. Overnattings sted 2. Kafe og serverings drift 3. Treningssenter 4. Lyn lader til elbil konsept 5. Andre tjenester som naturlig faller unner dette."
"988482978","EUROBYGG MYSEN AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","c/o AKA AS/nHvervenmoveien 49","HØNEFOSS","3511","RINGERIKE","3305","Norge","NO","2100","Private aksjeselskaper mv.","2022","2005-08-11","2005-07-20","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-06-18","Å eie, utvikle og drifte fast eiendom, samt eie aksjer og andeler i andre selskap.","Investering i fast eiendom, herunder utleie, drift, kjøp og salg, samt investering i aksjer og andre verdipapirer, herunder aktiv deltagelse i andre selskaper. I tillegg kommer annen nærliggende virksomhet."
"913347390","EIVIND BULL-HANSEN","ENK","Enkeltpersonforetak","90.034","Selvstendig kunstnerisk virksomhet innen litteratur","","","","","","","false","","","","","","","","","","Sigurd Iversens vei 41B","OSLO","0281","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2014-03-11","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Redaksjonelle tjenester, redigering, rewriting, språkvask, korrektur, oversettelse, fotobehandling, innholdsoppdatering av nettsider mm."
"916189613","SAGSVEGUTUA SYSTUE ELLA BODHIL NORSTAD","ENK","Enkeltpersonforetak","14.190","Produksjon av klær og tilbehør ellers","","","","","","","false","","","","","","","","","","Sagsvegutua 126","KOLBU","2847","ØSTRE TOTEN","3442","Norge","NO","8200","Personlig næringsdrivende","","2015-11-05","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Sying og retting av klær og gardiner m.m."
"931801376","SANDØ FOTO","ENK","Enkeltpersonforetak","74.200","Fotografvirksomhet","","","","","","","false","","","","","","","","","","c/o Terje Sandø/nSandviksveien 94","BERGEN","5035","BERGEN","4601","Norge","NO","8200","Personlig næringsdrivende","","2023-07-31","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Fotografvirksomhet."
"988644927","TRIM 1 TRENINGSSENTER AS","AS","Aksjeselskap","93.130","Treningssentre","","","","","","","true","12","","Vålerveien 180","MOSS","1599","MOSS","3103","Norge","NO","Nestansringen 10","SELBU","7580","SELBU","5032","Norge","NO","2100","Private aksjeselskaper mv.","2022","2005-09-20","2005-08-19","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2005-08-19","Drive treningssenter og andre produkter/tjenester som naturlig hører sammen med dette, herunder å delta i andre selskap med lignende virksomhet, og kjøp og salg av aksjer eller på annen måte gjøre seg interessert i andre foretak.","Treningssenter"
"913870557","AMT KOMMUNIKASJON OG KULTUR AS","AS","Aksjeselskap","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","true","","www.anderstangen.no","","","","","","","","Stigenga 198","OSLO","0979","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2014-07-09","2014-06-01","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2014-06-01","Levere kunstneriske motivasjons og inspirasjonsforedrag, samt gestaltterapi mot privat næringsliv og det offentlige. I tillegg til andre kulturuttrykk, som foto e.l.","Levere kunstneriske motivasjons og inspirasjonsforedrag, samt gestaltterapi mot privat næringsliv og det offentlige. I tillegg til andre kulturuttrykk, som foto e.l."
"991655778","FYLLINGSDALEN NÆRINGSEIENDOM AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","c/o Newsec Basale AS/nPostboks 5666 Torgarden","TRONDHEIM","7484","TRONDHEIM","5001","Norge","NO","c/o Newsec Basale AS/nBeddingen 10","TRONDHEIM","7042","TRONDHEIM","5001","Norge","NO","2100","Private aksjeselskaper mv.","2022","2007-09-11","2007-06-11","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-07-14","Utvikling og investering i andre selskaper og alt som står i forbindelse med de forannevnte virksomheter.","Utvikling og investering i andre selskaper og alt som står i forbindelse med de forannevnte virksomheter."
"972417793","BARNE- OG FAMILIEDEPARTEMENTET","STAT","Staten","84.120","Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern","","","","","","","true","149","www.regjeringen.no/bld","Postboks 8036 DEP","OSLO","0030","OSLO","0301","Norge","NO","Akersgata 59","OSLO","0180","OSLO","0301","Norge","NO","6100","Statsforvaltningen","","1995-06-07","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Departement"
"998732638","INGRID ASPEN HELVIK","ENK","Enkeltpersonforetak","74.101","Industridesign, produktdesign og annen teknisk designvirksomhet","","","","","","","false","","","","","","","","","","Arups gate 16A","OSLO","0192","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2012-08-21","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Formgivning, produktutvikling, konseptutvikling, kunsulenttjenester, interiørarkitekttjenester, utstillingsdesign, eventplanlegging, prosjektledelse."
"929911709","ÅLESUND KOMMUNE","KOMM","Kommune","84.110","Generell offentlig administrasjon","","","","","","","true","6890","","Postboks 1521","ÅLESUND","6025","ÅLESUND","1508","Norge","NO","Keiser Wilhelms gate 11","ÅLESUND","6003","ÅLESUND","1508","Norge","NO","6500","Kommuneforvaltningen","","2022-09-22","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Kommune"
"925950807","HVISTENDAHL KERAMIKK","ENK","Enkeltpersonforetak","90.031","Selvstendig kunstnerisk virksomhet innen visuell kunst","","","","","","","false","","","","","","","","","","Skollevollveien 27","BORHAUG","4563","FARSUND","4206","Norge","NO","8200","Personlig næringsdrivende","","2020-11-12","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Fremstilling og salg av keramikk, keramisk kunst og annet kunsthåndverk. Salg via nettbutikk og markeder."
"982799392","FACTOTUM HANNE HERRMAN","ENK","Enkeltpersonforetak","90.031","Selvstendig kunstnerisk virksomhet innen visuell kunst","","","","","","","false","","","","","","","","","","Gjerluvegen 439","FURNES","2320","RINGSAKER","3411","Norge","NO","8200","Personlig næringsdrivende","","2001-01-09","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Kunst- og kulturarbeid innen kunstproduksjon, prosjekt- og prosesseledelse innen kulturbasert næring. Oversetteroppdrag."
"969427346","SLETTEN HANS","ENK","Enkeltpersonforetak","01.110","Dyrking av korn (unntatt ris), belgvekster og oljeholdige vekster","","","","","","","false","","","","","","","","","","","ØRJE","1870","MARKER","3122","Norge","NO","8200","Personlig næringsdrivende","","1995-02-20","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","",""
"932112361","AHMAD LAKK OG POLERING","ENK","Enkeltpersonforetak","45.200","Vedlikehold og reparasjon av motorvogner, unntatt motorsykler","","","","","","","false","","","","","","","","","","c/o Mohammad Ahmad/nNordheimsvegen 11G","FANA","5243","BERGEN","4601","Norge","NO","8200","Personlig næringsdrivende","","2023-09-22","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Enkel vedlikehold av biler, i hovedsak lakk og polering."
"931788213","CLAYTON HOLDING AS","AS","Aksjeselskap","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","Vallalia 154","NESTTUN","5227","BERGEN","4601","Norge","NO","2100","Private aksjeselskaper mv.","","2023-07-28","2023-07-03","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-07-03","Å investere i selskaper og eiendom og alt annet som naturlig faller sammen med dette, herunder å delta i andre selskaper med lignende virksomhet, kjøp og salg av aksjer, eller på annen måte gjøre seg interessert i andre foretagende.","Holdingselskap."
"915298273","STORM AQUA AS","AS","Aksjeselskap","71.121","Byggeteknisk konsulentvirksomhet","","","","","","","true","","","","","","","","","","Vagleskogveien 10","SANDNES","4322","SANDNES","1108","Norge","NO","2100","Private aksjeselskaper mv.","2022","2015-04-24","2015-02-27","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2015-02-27","Tilrettelegge for gode løsninger for overvannshåndtering, drive rådgivningsvirksomhet innen dette området overfor kommuner, rådgivende ingeniører og utbyggere, utvikling av forbedrede metoder og produkter og deltagelse i andre selskaper samt hva som står i forbindelse hermed.","Byggeteknisk konsulentvirksomhet."
"930783609","INNREDA AS KONKURSBO","KBO","Konkursbo","43.320","Snekkerarbeid","","","","","","","false","","","v/Adv. Ådne Laastad/nPostboks 271 Sentrum","BERGEN","5804","BERGEN","4601","Norge","NO","Storebotn 12A","KLEPPESTØ","5309","ASKØY","4627","Norge","NO","","","","2023-02-07","2023-02-07","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Konkursbo."
"921582552","TØNNESSEN BYGG AS","AS","Aksjeselskap","41.200","Oppføring av bygninger","","","","","","","true","","","","","","","","","","Ekornveien 14","GRIMSTAD","4879","GRIMSTAD","4202","Norge","NO","2100","Private aksjeselskaper mv.","2022","2018-10-20","2018-08-06","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2018-08-06","Drive med tømrer-, snekker- og vedlikeholdsarbeid samt alt som står i forbindelse med dette, herunder som aksjeeier eller deltaker i andre virksomheter.","Bygge og vedlikeholde hus, hytter og forretningslokaler. Tilby tømrertjenester og alt som står i forbindelse med dette."
"984781121","FRISKGÅRDEN NAMDAL AS","AS","Aksjeselskap","86.909","Andre helsetjenester","","","","","","","true","","","Postboks 8","GRONG","7871","GRONG","5045","Norge","NO","Bergsmo","GRONG","7870","GRONG","5045","Norge","NO","2100","Private aksjeselskaper mv.","2022","2002-09-02","2002-08-20","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-08-21","Drive lokal Friskgård i Namdalen med organisering og salg av helsetjenester i form av lærings- og mestringsprogram, tilby HMS-tjenester til offentlige og private virksomheter samt øvrig virksomhet som naturlig står i forbindelse med disse hovedvirksomhetene.","Drive lokal Friskgård i Namdalen med organisering og salg av helsetjenester i form av lærings- og mestringsprogram, tilby HMS-tjenester til offentlige og private virksomheter samt øvrig virksomhet som naturlig står i forbindelse med disse hovedvirksomhetene."
"931897241","KOLSRUD ART","ENK","Enkeltpersonforetak","90.031","Selvstendig kunstnerisk virksomhet innen visuell kunst","","","","","","","false","","","","","","","","","","Rådyrveien 1A","VIKERSUND","3370","MODUM","3316","Norge","NO","8200","Personlig næringsdrivende","","2023-08-16","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Portrett tegning."
"932004127","HALLAREN DRIFT","ENK","Enkeltpersonforetak","01.451","Sauehold","","","","","","","false","","","","","","","","","","Fillingsnesveien 119","HAMARVIK","7263","FRØYA","5014","Norge","NO","8200","Personlig næringsdrivende","","2023-09-01","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Sauehold. Geitehold. Tjenester tilknyttet skogbruk, skogsentreprenør."
"928705951","OMAR","ENK","Enkeltpersonforetak","49.320","Drosjebiltransport","","","","","","","false","","","","","","","","","","Blomvikveien 6","GODVIK","5179","BERGEN","4601","Norge","NO","8200","Personlig næringsdrivende","","2022-02-09","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Taxi."
"923636935","SUBKULTUREN","FLI","Forening/lag/innretning","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Astrid H. Gjerde/nStoltenberggata 1","HAUGESUND","5527","HAUGESUND","1106","Norge","NO","7000","Ideelle organisasjoner","","2019-10-18","2019-10-04","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Velferdsaktiviteter for ansatte i Subseapartner AS: Kultur, idrett og opplevelser."
"921234554","DRAMMEN KOMMUNE","KOMM","Kommune","84.110","Generell offentlig administrasjon","","","","","","","true","10340","www.drammen.kommune.no","Postboks 7500","DRAMMEN","3008","DRAMMEN","3301","Norge","NO","Engene 1","DRAMMEN","3015","DRAMMEN","3301","Norge","NO","6500","Kommuneforvaltningen","","2018-08-13","","true","Utleier av bygg eller anlegg","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Kommune"
"918834451","LIEDS EIENDOM AS","AS","Aksjeselskap","28.410","Produksjon av maskinverktøy til metallbearbeiding","","","","","70.100","Hovedkontortjenester","false","","","Postboks 8040 Spjelkavik","ÅLESUND","6022","ÅLESUND","1508","Norge","NO","Blindheimsgeilane 1","ÅLESUND","6012","ÅLESUND","1508","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-02-19","1977-01-02","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","1989-01-05","Produksjon og service på verktøy, samt å erverve interesser i andre selskap med økonomisk formål.","Produksjon og service på verktøy, samt å erverve interesser i andre selskap med økonomisk formål."
"926963031","SOULÈRES MALERKOST AS","AS","Aksjeselskap","43.341","Malerarbeid","","","","","","","true","","","","","","","","","","Birkelundsbakken 58A","PARADIS","5231","BERGEN","4601","Norge","NO","2100","Private aksjeselskaper mv.","2022","2021-04-19","2021-01-29","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-01-29","Maler og bygg tapetserer og overflatebehandling.","Maler og håndverkstjenester."
"927139995","MARTE JOHANNE EKHOUGEN AKA DOCTOR SUPERHELGA","ENK","Enkeltpersonforetak","74.101","Industridesign, produktdesign og annen teknisk designvirksomhet","","","","","","","false","","","","","","","","","","Stinteveien 15","ARENDAL","4836","ARENDAL","4203","Norge","NO","8200","Personlig næringsdrivende","","2021-05-25","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Kunst og design: Designkonsultasjon og produksjon av teater og performance og events. Design og salg av skulpturer. Undervisning."
"929872320","CLAIREAUX CREATIVE WORKS","ENK","Enkeltpersonforetak","85.522","Undervisning i kunstfag","","","","","","","false","","","","","","","","","","Øvre Fyllingsveien 17","LAKSEVÅG","5161","BERGEN","4601","Norge","NO","8200","Personlig næringsdrivende","","2022-09-19","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Kurs- og arrangementvirksomhet innenfor kultur, dans og musikk. Kurs- og arrangementvirksomhet innenfor IT og datavirksomhet."
"832305502","FINNMARK FYLKESKOMMUNE OPPLÆRING","ORGL","Organisasjonsledd","84.120","Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern","","","","","","","true","916","","Fylkeshuset Postboks 701","VADSØ","9815","VADSØ","5607","Norge","NO","Henry Karlsens plass 1","VADSØ","9800","VADSØ","5607","Norge","NO","6500","Kommuneforvaltningen","","2023-10-23","2023-10-23","false","","false","false","false","false","","false","","false","","","","","","830090282","Bokmål","","","Organisasjonsledd for opplæring"
"816051142","E.A. SMITH AS","AS","Aksjeselskap","46.739","Engroshandel med byggevarer ikke nevnt annet sted","47.521","Butikkhandel med bredt utvalg av jernvarer, fargevarer og andre byggevarer","16.100","Saging, høvling og impregnering av tre","","","true","818","","Postboks 9410 Torgarden","TRONDHEIM","7493","TRONDHEIM","5001","Norge","NO","Heggstadmoen 13","HEIMDAL","7080","TRONDHEIM","5001","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-02-19","1914-05-12","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2016-08-08","Drive handel, agentur og fabrikkvirksomhet, herunder også investering i andre selskap av interesse for firmaet. Selskapet skal alltid drives med det siktemål å oppnå rimelig økonomisk utbytte for eierne","Drive handel, agentur og fabrikkvirksomhet, herunder også investering i andre selskap av interesse for firmaet. Selskapet skal alltid drives med det siktemål å oppnå rimelig økonomisk utbytte for eierne"
"977074010","DANSKE BANK","NUF","Norskregistrert utenlandsk foretak","64.190","Bankvirksomhet ellers","","","","","","","true","1031","www.danskebank.no","Postboks 4700","TRONDHEIM","7466","TRONDHEIM","5001","Norge","NO","Søndre gate 15","TRONDHEIM","7011","TRONDHEIM","5001","Norge","NO","3200","Banker","2022","1997-01-09","","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Bankvirksomhet."
"932318326","DØMBE EL KONSULENT","ENK","Enkeltpersonforetak","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","false","","","","","","","","","","Grimseidholmen 30","RÅDAL","5239","BERGEN","4601","Norge","NO","8200","Personlig næringsdrivende","","2023-10-24","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Bedriftsrådgivning, administrativt."
"999004660","KDQ EIENDOM AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Lyngveien 23","OSLO","1182","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2012-10-22","2012-08-03","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-04-24","Fremstilling/salg av utleie bolig og andre produkter som naturlig faller sammen med dette, herunder å delta i andre selskaper med lignende virksomhet, kjøp og salg av aksjer, eller på annen måte gjøre seg interessert i andre foretagender.","Kjøp, salg og utleie av bolig."
"930248835","HAUGALANDET EUROPEISK UNGDOM","FLI","Forening/lag/innretning","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Karl Johan Stensland/nHaraldsgata 109","HAUGESUND","5527","HAUGESUND","1106","Norge","NO","7000","Ideelle organisasjoner","","2022-11-17","2012-10-22","false","","true","false","false","false","","false","","false","","","","","","","Bokmål","","","Er Europeisk ungdoms lokallag i Haugesund. Vi jobber for at Norge skal bli medlem av den Europeiske union og at norske ungdommer skal lære mer om EU og norges relasjon til unionen."
"911804786","JULIA ALEXANDERSEN","ENK","Enkeltpersonforetak","86.211","Allmenn legetjeneste","","","","","","","false","","","","","","","","","","Nedre Heggesåsen 1A","STEINKJER","7715","STEINKJER","5006","Norge","NO","8200","Personlig næringsdrivende","","2013-04-11","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Lege."
"930583421","MOLLEWATT AS","AS","Aksjeselskap","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","Torshovgata 37","OSLO","0476","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2023-01-04","2022-12-12","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-12-12","Investeringsvirksomhet.","Investeringsvirksomhet."
"989297953","HJALMAR ZUK","ENK","Enkeltpersonforetak","01.479","Annet fjørfehold","","","","","","","true","","","","","","","","","","Måstadveien 101","BÅSTAD","1866","INDRE ØSTFOLD","3118","Norge","NO","8200","Personlig næringsdrivende","","2006-01-21","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Jordbruksvirksomhet med fjørfe (slaktekylling) og kornproduksjon."
"980228118","LYDHAUGEN","ENK","Enkeltpersonforetak","90.020","Tjenester tilknyttet underholdningsvirksomhet","","","","","","","false","","","","","","","","","","Kometvegen 2","TRONDHEIM","7036","TRONDHEIM","5001","Norge","NO","8200","Personlig næringsdrivende","","1998-11-05","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Lydtjenester i forbindelse med konserter."
"929443926","CIRO EIENDOM AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Charlottes vei 28","MOSS","1539","MOSS","3103","Norge","NO","2100","Private aksjeselskaper mv.","2022","2022-07-01","2022-06-06","false","","false","true","false","false","","true","2023-11-07","false","","","","","","","Bokmål","2022-06-06","Eiendom & utleie.","Eiendom & utleie."
"990666466","RINGNES SUPPLY COMPANY AS","AS","Aksjeselskap","11.050","Produksjon av øl","11.070","Produksjon av mineralvann, leskedrikker og annet vann på flaske","","","","","true","673","","Postboks 7152 Majorstua","OSLO","0307","OSLO","0301","Norge","NO","Bryggeriveien 2","HAGAN","1481","NITTEDAL","3232","Norge","NO","2100","Private aksjeselskaper mv.","2022","2006-12-20","2006-10-09","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2013-10-01","Produksjon og logistikk, herunder distribusjon og transport, varelagring, sortering og emballering, og annen virksomhet som står i forbindelse med dette, herunder deltakelse i andre selskaper med lignende virksomhet.","Eie, forvalte, investere i og drifte fast eiendom, eie og investere i selskaper med tilsvarende formål, samt foreta øvrige investeringer og annen virksomhet som naturlig hører inn under dette."
"976360540","OIA AS","AS","Aksjeselskap","46.150","Agenturhandel med møbler, husholdningsvarer og jernvarer","","","","","","","false","","","","","","","","","","Ausvigheia 79","SØGNE","4641","KRISTIANSAND","4204","Norge","NO","2100","Private aksjeselskaper mv.","2022","1996-05-09","1996-05-03","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2014-03-25","Handel og agenturvirksomhet samt kjøp, salg og utleie av eiendommer og i tillegg eie aksjer og andeler i andre selskaper.","Handel og agenturvirksomhet samt kjøp, salg og utleie av eiendommer og i tillegg eie aksjer og andeler i andre selskaper."
