organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,beliggenhetsadresse.adresse,beliggenhetsadresse.poststed,beliggenhetsadresse.postnummer,beliggenhetsadresse.kommune,beliggenhetsadresse.kommunenummer,beliggenhetsadresse.land,beliggenhetsadresse.landkode,registreringsdatoIEnhetsregisteret,frivilligMvaRegistrertBeskrivelser,registrertIMvaregisteret,oppstartsdato,datoEierskifte,overordnetEnhet,nedleggelsesdato
"975273814","GRAN KOMMUNE GRYMYR OPPVEKSTSENTER SKOLE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","85.201","Ordinær grunnskoleundervisning","","","","","","","true","16","www.grymyr.skole.gran.no","Postboks 41","JAREN","2714","GRAN","3446","Norge","NO","Skolebakken 9","GRAN","2750","GRAN","3446","Norge","NO","1996-10-15","","false","1969-02-01","","974635879",""
"924730137","KHALED BEMANNING","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","74.300","Oversettelses- og tolkevirksomhet","","","","","","","false","","","","","","","","","","c/o Osama Khaled/nEskemyrveien 34F","HOMMERSÅK","4310","SANDNES","1108","Norge","NO","2020-03-10","","false","2020-02-17","","924607556",""
"896570862","CC PARFYME AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.750","Butikkhandel med kosmetikk og toalettartikler","","","","","","","true","8","","","","","","","","","Tomtegata 36","DRAMMEN","3012","DRAMMEN","3301","Norge","NO","2011-02-16","","false","2010-01-01","","937817894",""
"971866020","HOLMESTRAND DYREKLINIKK AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","75.000","Veterinærtjenester","","","","","","","true","7","","","","","","","","","Hvittingfossveien 117","HOLMESTRAND","3085","HOLMESTRAND","3903","Norge","NO","1995-02-22","","false","1972-11-01","2012-05-26","998578280",""
"978227996","KJETIL MORSTAD","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.130","Dyrking av grønnsaker, meloner, rot- og knollvekster","","","","","","","false","","","","","","","","","","Oslolinna 162","GRAN","2750","GRAN","3446","Norge","NO","1997-06-18","","false","1977-03-24","2012-10-26","887384282",""
"897327252","FARAHMAND EIENDOM AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Strømsveien 144B","STRØMMEN","1466","LILLESTRØM","3205","Norge","NO","2011-09-10","","false","2011-09-25","2012-02-14","997941675",""
"929685245","UPLIFT","AAFY","Underenhet til ikke-næringsdrivende","88.999","Andre sosialtjenester uten botilbud","","","","","","","false","","","","","","","","","","Nedre Maihaugen 1","SKIEN","3741","SKIEN","4003","Norge","NO","2022-08-23","","false","2022-08-23","","929678737",""
"923918094","SOROR AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","70.100","Hovedkontortjenester","false","","","","","","","","","","Ingerila 44","HALDEN","1788","HALDEN","3101","Norge","NO","2019-11-26","","false","2018-01-01","","989222228",""
"924036249","PUNJABI SOSIAL SERVICE","AAFY","Underenhet til ikke-næringsdrivende","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Rawail Singh  Randhawa/nKleiva 5B","OSLO","1088","OSLO","0301","Norge","NO","2019-12-07","","false","","","823878532",""
"932508192","KIKU AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","85.609","Andre tjenester tilknyttet undervisning","","","","","","","false","","","","","","","","","","c/o Linda Carstensen/nPeer Gynts vei 13","STAVANGER","4019","STAVANGER","1103","Norge","NO","2023-11-23","","false","2023-01-07","","987311525",""
"972602302","ONSØY AUTO-SERVICE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","45.200","Vedlikehold og reparasjon av motorvogner, unntatt motorsykler","","","","","","","false","","","","","","","","","","Kjenneveien 31","GRESSVIK","1623","FREDRIKSTAD","3107","Norge","NO","1995-02-22","","false","1985-01-01","","970936904",""
"920542077","STRØMMEN HALAL KJØTT AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.220","Butikkhandel med kjøtt og kjøttvarer","","","","","","","true","7","","","","","","","","","Støperiveien 45","STRØMMEN","2010","LILLESTRØM","3205","Norge","NO","2018-03-05","","false","2018-02-13","","920514073",""
"917684308","RANDESUND HAGEBY 3 AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","41.109","Utvikling og salg av egen fast eiendom ellers","","","","","","","false","","","","","","","","","","Markens gate 42","KRISTIANSAND S","4612","KRISTIANSAND","4204","Norge","NO","2016-09-07","","false","2016-06-10","","917611688",""
"928287629","KAMELOSO AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","78.200","Utleie av arbeidskraft","","","","","","","false","","","","","","","","","","Kvieberget 9A","STAVANGER","4034","STAVANGER","1103","Norge","NO","2021-12-06","","false","2022-01-01","","928262812",""
"980752070","STORGATA 17 BODØ AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","Postboks 664","BODØ","8001","BODØ","1804","Norge","NO","Storgata 17","BODØ","8006","BODØ","1804","Norge","NO","1999-05-10","","false","1998-08-24","","980158195",""
"921147309","ESPRESSO HOUSE NORGE AS AVD STEINKJER 854","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.309","Drift av barer ellers","","","","","","","true","10","","Postboks 2086 Vika","OSLO","0128","OSLO","0301","Norge","NO","Sjøfartsgata 2","STEINKJER","7714","STEINKJER","5006","Norge","NO","2018-07-11","","false","2018-11-01","","911592770",""
"930970050","GREG RENHOLD - PREDECKI","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","81.210","Rengjøring av bygninger","","","","","","","false","","","","","","","","","","Torstadåsen 29B","BILLINGSTAD","1396","ASKER","3203","Norge","NO","2023-03-07","","false","2023-01-15","","930709654",""
"978506909","ANNE KARI DALSVEEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.190","Dyrking av ettårige vekster ellers","","","","","","","false","","","","","","","","","","SYLJUÅSEN N","BRØTTUM","2372","RINGSAKER","3411","Norge","NO","1997-07-10","","false","1970-06-08","2011-01-01","996802078",""
"972987735","AIM DESIGN AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.471","Engroshandel med møbler","","","","","","","false","","","","","","","","","","Vækerøveien 61B","OSLO","0382","OSLO","0301","Norge","NO","1995-02-22","","false","1993-11-01","","968140329",""
"921908539","ESPEN VOLDEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.320","Snekkerarbeid","","","","","","","false","","","","","","","","","","Mekkelsvingen 27","KYRKSÆTERØRA","7200","HEIM","5055","Norge","NO","2018-12-19","","false","2017-01-01","","898989402",""
"931462474","TVB SALES AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.919","Postordre-/Internetthandel med annet spesialisert vareutvalg","","","","","","","false","","","","","","","","","","Ole Vigs gate 9A","OSLO","0357","OSLO","0301","Norge","NO","2023-05-27","","false","2023-04-06","","931316680",""
"921962983","RANDØY KONSULT","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","74.909","Annen faglig, vitenskapelig og teknisk virksomhet ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Uranienborgveien 13","OSLO","0351","OSLO","0301","Norge","NO","2018-12-19","","false","2018-11-24","","921825137",""
"972828262","OPTO-VISION","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.200","Teknisk prøving og analyse","","","","","","","false","","","","","","","","","","Depotgata 33K","LILLESTRØM","2000","LILLESTRØM","3205","Norge","NO","1995-02-22","","false","1991-07-01","","958087055",""
"923892672","CONSULT IT Thor Berg","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","62.010","Programmeringstjenester","01.490","Husdyrhold ellers","","","","","false","","","","","","","","","","Øygardveien 64","BEKKESTUA","1357","BÆRUM","3201","Norge","NO","2019-11-26","","false","2018-01-01","","886832982",""
"931711423","FRAKKAGJERD MEDISINSKE MUSKELTERAPI AS KONKURSBO","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","","v/Adv. Thor Harald Eike/nPostboks 548 Sentrum","HAUGESUND","5501","HAUGESUND","1106","Norge","NO","Frakkagjerdvegen 191","FØRRESFJORDEN","5563","TYSVÆR","1146","Norge","NO","2023-07-11","","false","2023-07-11","","931711415",""
"992961260","GALLERI NESJE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.031","Selvstendig kunstnerisk virksomhet innen visuell kunst","","","","","","","false","","","","","","","","","","Tenvikveien 338","NØTTERØY","3140","FÆRDER","3911","Norge","NO","2008-08-11","","false","2008-08-07","","992947128",""
"891280912","ØSTTORP INVEST AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","true","","","","","","","","","","Bruksveien 52","SNARØYA","1367","BÆRUM","3201","Norge","NO","2007-05-21","","false","2007-05-09","","991262407",""
"930489182","FABIAN RØSHOLM","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","73.110","Reklamebyråer","","","","","","","false","","","","","","","","","","Ladebekken 18","TRONDHEIM","7041","TRONDHEIM","5001","Norge","NO","2022-12-15","","false","2022-10-26","","930249661",""
"914909155","BRYDALEN/FINSTAD SANGLAG","AAFY","Underenhet til ikke-næringsdrivende","90.011","Utøvende kunstnere og underholdningsvirksomhet innen musikk","","","","","","","false","","","","","","","","","","c/o Marit Oddny Hansson/nHesteskoen 2B","TYNSET","2500","TYNSET","3427","Norge","NO","2015-02-03","","false","","","986339248",""
"930558818","KRISKO NORGE KRISTIAN SLETTEN KOLLOEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.100","Kjøp og salg av egen fast eiendom","","","","","","","false","","","","","","","","","","c/o Krisko Eiendom AS/nProfessor Birkelands vei 24C","OSLO","1081","OSLO","0301","Norge","NO","2022-12-31","","false","2022-01-01","","930288942",""
"925547220","SITECON GMBH","AAFY","Underenhet til ikke-næringsdrivende","33.200","Installasjon av industrimaskiner og -utstyr","","","","","","","false","","","","","","","","","","c/o CON.TAX.NOR Advokatfirma AS/nTvetenveien 32","OSLO","0666","OSLO","0301","Norge","NO","2020-08-27","","false","2020-08-27","","925505692",""
"918586695","LEARNLAB AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","58.190","Forlagsvirksomhet ellers","","","","","","","true","48","www.learnlab.net","","","","","","","","Kristian IVs gate 13","OSLO","0164","OSLO","0301","Norge","NO","2017-02-18","","false","2017-01-01","","918547258",""
"829362872","SØSTER LILLY AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.020","Tjenester tilknyttet underholdningsvirksomhet","","","","","","","false","","","","","","","","","","Parkveien 51","OSLO","0256","OSLO","0301","Norge","NO","2022-06-15","","false","2022-04-01","","929180976",""
"924495448","NORASOL BYGG AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.223","Ventilasjonsarbeid","","","","","","","false","","","","","","","","","","Sjøhagen 2","STAVANGER","4016","STAVANGER","1103","Norge","NO","2020-01-28","","false","2020-01-14","","924480939",""
"931359479","KHM MAGNUS HOLDING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","c/o Marthinsen Trading AS/nNordåsbrotet 2","RÅDAL","5235","BERGEN","4601","Norge","NO","2023-05-06","","false","2023-03-02","","931345672",""
"978077323","LEIF HARAM","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.410","Melkeproduksjon på storfe","","","","","","","false","","","","","","","","","","Haramsvegen 523","HARAMSØY","6290","HARAM","1580","Norge","NO","1997-06-18","","false","1984-06-06","","969210495",""
"978625975","DK HOLDING 1 AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","00.000","Uoppgitt","","","","","","","true","","","","","","","","","","Hegdehaugsveien 36C","OSLO","0352","OSLO","0301","Norge","NO","1997-06-13","","false","1997-08-01","2014-04-24","913494350",""
"999498167","HARRY HOLE STIFTELSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","94.992","Fond/legater som støtter veldedige og allmennyttige formål","","","","","","","true","","","Ormøybakken 32","OSLO","0198","OSLO","0301","Norge","NO","c/o Bjørn Werner Johansen/nOrmøybakken 32","OSLO","0198","OSLO","0301","Norge","NO","2013-01-14","","false","2011-01-01","","992838744",""
"914725623","RYGGEVEIEN 220 AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Ryggeveien 220","DILLING","1570","MOSS","3103","Norge","NO","2014-12-23","","false","2014-10-31","","914721040",""
"921904940","SOLSTAD SUPERIOR AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","09.109","Andre tjenester tilknyttet utvinning av råolje og naturgass","","","","","","","false","","","Postboks 13","SKUDENESHAVN","4297","KARMØY","1149","Norge","NO","Skansekaia 4A","ÅLESUND","6002","ÅLESUND","1508","Norge","NO","2018-12-19","","false","2017-01-01","","817921442",""
"973537776","BJERKREIM ODDVAR ARNE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.410","Melkeproduksjon på storfe","","","","","","","false","","","","","","","","","","Eiaveien 299","HELLELAND","4376","EIGERSUND","1101","Norge","NO","1995-02-23","","false","","","969243113",""
"922903190","EINAR A. ROE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","33.120","Reparasjon av maskiner","","","","","","","false","","","","","","","","","","Våmartveit 101","VINJE","3890","VINJE","4036","Norge","NO","2019-06-17","","false","2019-04-15","","922726426",""
"927542331","BE RAW AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.421","Engroshandel med klær","","","","","","","false","","","","","","","","","","Knardalpynten 13","HALDEN","1769","HALDEN","3101","Norge","NO","2021-08-17","","false","2021-06-18","","927531879",""
"871636532","MARITIM FOOD AS AVD FREDRIKSTAD","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","10.209","Slakting, bearbeiding og konservering av fisk og fiskevarer ellers","","","","","","","true","","","","","","","","","","Borgarveien 13","GAMLE FREDRIKSTAD","1633","FREDRIKSTAD","3107","Norge","NO","1995-02-22","","false","1991-01-01","","959738769",""
"980253511","KVALA BUSS & TAXI AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.320","Drosjebiltransport","","","","","","","true","32","","","","","","","","","Vestheimvegen 49","KOPERVIK","4250","KARMØY","1149","Norge","NO","1998-11-02","","false","1998-11-01","","980233790",""
"887409692","MADLA EIENDOM AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Dusavikveien 103","STAVANGER","4007","STAVANGER","1103","Norge","NO","2004-10-26","","false","2003-01-01","","981129156",""
"926995812","NESLAND SERVICE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.210","Elektrisk installasjonsarbeid","","","","","","","false","","","","","","","","","","Grostølveien 14","KRISTIANSAND S","4634","KRISTIANSAND","4204","Norge","NO","2021-04-21","","false","2021-03-24","","926919024",""
"978221084","JOSTEIN ELIASSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.451","Sauehold","","","","","","","true","","","","","","","","","","Gammelveien 240","ROGNAN","8252","SALTDAL","1840","Norge","NO","1997-06-18","","false","1976-11-11","2000-01-01","981394550",""
"997594851","HEDDA JAKSTAD GLOMSRØD","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.902","Fysioterapitjeneste","","","","","","","false","","","c/o Hedda Glomsrød/nBlinken 15","SARPSBORG","1710","SARPSBORG","3105","Norge","NO","Traraveien 7","FREDRIKSTAD","1605","FREDRIKSTAD","3107","Norge","NO","2011-11-12","","false","2009-01-01","","997552652",""
"978420273","TIDEMANN KJELL HØLLEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.110","Dyrking av korn (unntatt ris), belgvekster og oljeholdige vekster","01.610","Tjenester tilknyttet planteproduksjon","","","","","false","","","","","","","","","","Krøssjordet 88","AURDAL","2910","NORD-AURDAL","3451","Norge","NO","1997-07-04","","false","1986-04-02","","969741652",""
"928378411","OPPDAL LIVE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","79.903","Opplevelses-, arrangements- og aktivitetsarrangørvirksomhet","","","","","","","false","","","","","","","","","","c/o Rubb og Stubb Eiendom AS/nAmundsdalvegen 792","TRONDHEIM","7036","TRONDHEIM","5001","Norge","NO","2021-12-21","","false","2020-01-01","","919632208",""
"931913735","NORDIC KNOTS AB","AAFY","Underenhet til ikke-næringsdrivende","47.919","Postordre-/Internetthandel med annet spesialisert vareutvalg","","","","","","","false","","","Moms Finans Sweden AB/nFloragränd 3","SE- 891 50 ÖRNSKÖLDSVIK","","","","Sverige","SE","Roslagsgatan 11","SE-113 55 STOCKHOLM","","","","Sverige","SE","2023-08-17","","false","2023-08-17","","931747126",""
"973129945","EXTRA LOM","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.111","Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler","","","","","","","true","27","","","","","","","","","Sognefjellsvegen 2","LOM","2686","LOM","3434","Norge","NO","1995-02-22","","false","1965-12-31","1999-01-01","980449181",""
"972777749","HOLMEN SLIPP","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","33.150","Reparasjon og vedlikehold av skip og båter","","","","","","","false","","","","","","","","","","Herlandsvegen 243","ATLØY","6985","ASKVOLL","4645","Norge","NO","1995-02-23","","false","1990-05-01","","957301169",""
"927879344","NORDBYGDA JAKTLAG","AAFY","Underenhet til ikke-næringsdrivende","01.700","Jakt, viltstell og tjenester tilknyttet jakt og viltstell","","","","","","","false","","","","","","","","","","c/o Sverre Samuelsen/nTranøyveien 728","HAMARØY","8294","HAMARØY","1875","Norge","NO","2021-10-06","","false","2021-10-06","","927876884",""
"927437783","GRAN OPPGJØR AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","82.990","Annen forretningsmessig tjenesteyting ikke nevnt annet sted","","","","","","","true","","","Postboks 609","SARPSBORG","1704","SARPSBORG","3105","Norge","NO","Torget 5","SARPSBORG","1707","SARPSBORG","3105","Norge","NO","2021-07-19","","false","2021-08-01","","927424711",""
"927218933","OLAV JOHNSRUD","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","02.400","Tjenester tilknyttet skogbruk","","","","","","","false","","","","","","","","","","Strandvelta 5","SOKNA","3534","RINGERIKE","3305","Norge","NO","2021-06-08","","false","2021-05-18","","827204692",""
"972970476","BJØRN HILLESTAD","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.320","Snekkerarbeid","","","","","","","true","","","","","","","","","","Cort Adelers gate 40","KONGSBERG","3612","KONGSBERG","3303","Norge","NO","1995-02-22","","false","1992-05-01","","969944731",""
"978213413","STEINAR LANGBAKK","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.110","Dyrking av korn (unntatt ris), belgvekster og oljeholdige vekster","02.200","Avvirkning","","","","","false","","","Holt/nStorsjøvegen 953","SLÅSTAD","2110","SØR-ODAL","3415","Norge","NO","","SLÅSTAD","2110","SØR-ODAL","3415","Norge","NO","1997-06-18","","false","1978-02-03","2013-01-01","911726580",""
"931396080","KRUKE ACADEMY AS TVANGSAVVIKLINGSBO","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","","v/Adv. Øyvind Røed/nPostboks 245","LARVIK","3251","LARVIK","3909","Norge","NO","Skolegaten 34B","HOLMESTRAND","3080","HOLMESTRAND","3903","Norge","NO","2023-05-12","","false","2023-05-12","","931396072",""
"931255215","RALHEIM BORETTSLAG","AAFY","Underenhet til ikke-næringsdrivende","68.201","Borettslag","","","","","","","false","","","co/ MOBO/nPostboks 1013","MO I RANA","8602","RANA","1833","Norge","NO","Ranheimgata 3","MO I RANA","8622","RANA","1833","Norge","NO","2023-04-21","","false","2023-04-21","","931140299",""
"930028835","KONSULENT PEDERSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","62.020","Konsulentvirksomhet tilknyttet informasjonsteknologi","","","","","","","false","","","","","","","","","","Nedre Geilegrend 56","ÅLESUND","6017","ÅLESUND","1508","Norge","NO","2022-10-13","","false","2022-09-01","","929925106",""
"913436172","VINSTRA BILVASK ABDULAHAD NADERI","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","45.200","Vedlikehold og reparasjon av motorvogner, unntatt motorsykler","","","","","","","true","","","","","","","","","","Maskinvegen 9","VINSTRA","2640","NORD-FRON","3436","Norge","NO","2014-03-27","","false","2014-04-01","","913416317",""
"917355568","DESIGN2YOU AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","74.102","Grafisk og visuell kommunikasjonsdesign","","","","","","","true","","","","","","","","","","Gina Krogs vei 14","OSLO","1153","OSLO","0301","Norge","NO","2016-06-22","","false","2016-05-19","","917293058",""
"986109676","OTIS AS AVD BODØ","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.290","Annet installasjonsarbeid","","","","","","","true","","","Postboks 6419 Etterstad","OSLO","0605","OSLO","0301","Norge","NO","Påls vei 4A","BODØ","8008","BODØ","1804","Norge","NO","2003-10-02","","false","2001-10-01","","919419105",""
"971750421","OPSHAUG AS AVD SANDTAK STRANDA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.120","Grunnarbeid","","","","","","","true","47","","","","","","","","","Bygdavegen 526","STRANDA","6200","STRANDA","1525","Norge","NO","1995-02-23","","false","1965-12-31","","915031676",""
"930079022","DIN RENHOLDSBEDRIFT OLSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","81.210","Rengjøring av bygninger","","","","","","","false","","","","","","","","","","Vardenlia 21B","SANDEFJORD","3227","SANDEFJORD","3907","Norge","NO","2022-10-24","","false","2022-10-03","","930048356",""
"925711802","CARO IRYNA KOLCHENKO","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.040","Virksomhet knyttet til kroppspleie og fysisk velvære","","","","","","","false","","","","","","","","","","Verven 24B","STAVANGER","4014","STAVANGER","1103","Norge","NO","2020-09-28","","false","2020-09-01","","925526932",""
"931131680","TOFTAKER CONTENT","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","73.110","Reklamebyråer","","","","","","","false","","","","","","","","","","Symreveien 25","LØRENSKOG","1470","LØRENSKOG","3222","Norge","NO","2023-03-29","","false","2023-02-03","","830835962",""
"923294368","HAMNA PANORAMA BORETTSLAG","AAFY","Underenhet til ikke-næringsdrivende","68.201","Borettslag","","","","","","","false","","","v/Agio Forvaltning AS/nPostboks 113 Tromsø","TROMSØ","9252","TROMSØ","5501","Norge","NO","c/o Birte Hansen Nordgård/nv/Linnet & Co 3.etg/nStorgata 118","TROMSØ","9008","TROMSØ","5501","Norge","NO","2019-09-04","","false","","","988611158",""
"971702656","HELLERMANN TYTON AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.630","Engroshandel med maskiner og utstyr til bergverksdrift, olje- og gassutvinning og bygge- og anleggsvirksomhet","","","","","","","true","15","","","","","","","","","Nils Hansens vei 13","OSLO","0667","OSLO","0301","Norge","NO","1995-02-22","","false","1965-12-31","","933112705",""
"981015096","TANNLEGE KARI NORDÅS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.230","Tannhelsetjenester","","","","","","","false","","","","","","","","","","Osterøyvegen 2540","FOTLANDSVÅG","5283","OSTERØY","4630","Norge","NO","1999-08-25","","false","1999-10-01","","980986799",""
"924007486","SAMSKAPT AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","85.599","Annen undervisning ikke nevnt annet sted","","","","","","","true","","","","","","","","","","Fuglesangen 21","TISTEDAL","1792","HALDEN","3101","Norge","NO","2019-12-03","","false","2019-12-01","","923833633",""
"976732030","PIZZANINI HAMAR","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.101","Drift av restauranter og kafeer","","","","","","","true","46","","","","","","","","","Torggata 24","HAMAR","2317","HAMAR","3403","Norge","NO","1996-09-16","","false","1996-09-01","2010-06-01","995543281",""
"816084962","TORNEUS DESIGN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","74.102","Grafisk og visuell kommunikasjonsdesign","","","","","","","false","","","","","","","","","","Knausen 185","TROMSØ","9018","TROMSØ","5501","Norge","NO","2015-10-17","","false","2015-10-08","","916060092",""
"988680702","TRIM 1 TRENINGSSENTER AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","93.130","Treningssentre","","","","","","","true","12","","Vålerveien 180","MOSS","1599","MOSS","3103","Norge","NO","Nestansringen 10","SELBU","7580","SELBU","5032","Norge","NO","2005-09-21","","false","2005-09-01","","988644927",""
"932073382","SOFIE AHSAN EDVARDSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","85.510","Undervisning innen idrett og rekreasjon","","","","","","","false","","","","","","","","","","Bispeluelia 11A","OSLO","1286","OSLO","0301","Norge","NO","2023-09-14","","false","2023-09-04","","932071371",""
"932687682","STAURSET","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.020","Tjenester tilknyttet underholdningsvirksomhet","","","","","","","false","","","","","","","","","","Tinnheiveien 32F","KRISTIANSAND S","4629","KRISTIANSAND","4204","Norge","NO","2023-12-16","","false","2023-11-19","","932556243",""
"980831469","IDE EIENDOM AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.900","Uspesifisert engroshandel","","","","","68.209","Utleie av egen eller leid fast eiendom ellers","false","","","Postboks 24","DRØBAK","1441","FROGN","3214","Norge","NO","Dyrløkkeveien 19","DRØBAK","1448","FROGN","3214","Norge","NO","1999-06-09","","false","1998-11-11","","980305848",""
"928262170","NORD SKADEDYRKONTROLL AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","81.291","Skadedyrkontroll","","","","","","","false","","","Postboks 69/nStormyra","BODØ","8088","BODØ","1804","Norge","NO","Tverlandsveien 471","TVERLANDET","8050","BODØ","1804","Norge","NO","2021-12-01","","false","2021-11-01","","928237133",""
"924171006","SAMEIET TYSSE KAI","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","","","","","","","","","Tysse kai/nYtre Tysse","TYSSE","5650","SAMNANGER","4623","Norge","NO","2019-12-13","","false","","","988520349",""
"916297661","FAST WINE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.341","Engroshandel med vin og brennevin","","","","","","","true","","","","","","","","","","Damveien 8","HYGGEN","3442","ASKER","3203","Norge","NO","2015-11-26","","false","2015-11-10","","916291698",""
"978536271","KNUT SØNSTEBY","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","55.202","Drift av ferieleiligheter","","","","","","","false","","","","","","","","","","","NORESUND","3536","KRØDSHERAD","3318","Norge","NO","1997-07-11","","false","1990-03-01","","969932156",""
"927557878","NILSEN YIDAN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.020","Frisering og annen skjønnhetspleie","","","","","","","false","","","","","","","","","","c/o Ingard Nilsen/nLangbølgen 63","TROMSØ","9017","TROMSØ","5501","Norge","NO","2021-08-19","","false","2021-06-21","","927349302",""
"932802996","FLØRENES MOTORSPORT JUNIOR TEAM","AAFY","Underenhet til ikke-næringsdrivende","93.190","Andre sportsaktiviteter","","","","","","","false","","","","","","","","","","Svalåsvegen 21","NODELAND","4645","KRISTIANSAND","4204","Norge","NO","2024-01-10","","false","2024-01-10","","932421895",""
