organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,forretningsadresse.adresse,forretningsadresse.poststed,forretningsadresse.postnummer,forretningsadresse.kommune,forretningsadresse.kommunenummer,forretningsadresse.land,forretningsadresse.landkode,institusjonellSektorkode.kode,institusjonellSektorkode.beskrivelse,sisteInnsendteAarsregnskap,registreringsdatoenhetsregisteret,stiftelsesdato,registrertIMvaRegisteret,frivilligMvaRegistrertBeskrivelser,registrertIFrivillighetsregisteret,registrertIForetaksregisteret,registrertIStiftelsesregisteret,konkurs,konkursdato,underAvvikling,underAvviklingDato,underTvangsavviklingEllerTvangsopplosning,tvangsopplostPgaManglendeDagligLederDato,tvangsopplostPgaManglendeRevisorDato,tvangsopplostPgaManglendeRegnskapDato,tvangsopplostPgaMangelfulltStyreDato,tvangsavvikletPgaManglendeSlettingDato,overordnetEnhet,maalform,vedtektsdato,vedtektsfestetFormaal,aktivitet
"964966109","EVJE OG HORNNES KOMMUNE","KOMM","Kommune","84.110","Generell offentlig administrasjon","","","","","","","true","562","www.e-h.kommune.no/","","","","","","","","Kasernevegen 19","EVJE","4735","EVJE OG HORNNES","4219","Norge","NO","6500","Kommuneforvaltningen","","1995-06-07","","true","Utleier av bygg eller anlegg","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Kommune"
"930685941","THB3 AS","AS","Aksjeselskap","43.120","Grunnarbeid","","","","","","","true","","","","","","","","","","Tangenvegen 1237","TANGEN","2337","STANGE","3413","Norge","NO","2100","Private aksjeselskaper mv.","2022","2023-01-20","2022-10-13","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-10-13","Entreprenørvirksomhet med maskiner, leiekjøring og annen virksomhet som der naturlig hører under.","Entreprenørvirksomhet med maskiner, leiekjøring og annen tilsvarende virksomhet."
"956792150","NORGES JEGER- OG FISKERFORBUND","FLI","Forening/lag/innretning","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","true","90","njff.no","Postboks 94","NESBRU","1378","ASKER","3203","Norge","NO","Hvalstadåsen 5","HVALSTAD","1395","ASKER","3203","Norge","NO","7000","Ideelle organisasjoner","2022","1995-02-19","1871-02-10","true","","true","true","false","false","","false","","false","","","","","","","Bokmål","2021-11-14","NJFF er en partipolitisk nøytral, landsomfattende medlemsorganisasjon som skal arbeide faglig og politisk for interesser innen jakt, fiske og annet friluftsliv. NJFF skal arbeide for å sikre allmennhetens tilgang til naturen, bærekraftig høsting, god naturforvaltning og vern av miljøet. NJFF skal være den viktigste kunnskapsformidleren og tradisjonsbæreren innen jakt og fiske i samfunnet og arbeide for god rekruttering. NJFFs arbeid skal bidra til god livskvalitet og helse i befolkningen.","Skape økt forståelse for menneskets ansvar for den levende natur og herunder legge forholdene best mulig til rette for ansvarsbevisst jakt, fiske og friluftsliv innenfor en miljømessig forsvarlig naturforvaltning."
"919045434","GRØNT HUS AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","true","","","","","","","","","","c/o Arnstein Sæteren/nSeljevegen 26A","OPPDAL","7340","OPPDAL","5021","Norge","NO","2100","Private aksjeselskaper mv.","2022","2017-05-24","2017-05-08","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2017-05-08","Eie og drive utleie av egen eiendom, herunder det som naturlig står i den forbindelse.","Eie og drive utleie av egen eiendom, herunder det som naturlig står i den forbindelse."
"956748852","ØYJORDS BILVERKSTED AS","AS","Aksjeselskap","45.200","Vedlikehold og reparasjon av motorvogner, unntatt motorsykler","","","","","","","true","8","","","","","","","","","Randabergveien 37","STAVANGER","4025","STAVANGER","1103","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-02-19","1990-02-13","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-04-14","Drive bilverksted og herved beslektet virksomhet, herunder direkte og indirekte investeringer i foretak som driver slik virksomhet.","Drive bilverksted, og herved beslektet virksomhet samt gjøre seg interessert i andre foretak med tilsvarende formål."
"919217057","NORFISHCO AS","AS","Aksjeselskap","46.381","Engroshandel med fisk, skalldyr og bløtdyr","","","","","","","false","","","","","","","","","","Løavegen 16","PORSGRUNN","3912","PORSGRUNN","4001","Norge","NO","2100","Private aksjeselskaper mv.","2022","2017-06-29","2017-05-08","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2018-11-27","Kjøp og salg av sjømat og alt som hører naturlig her til. Samt utvikle en ny generasjon av oppdrettsanlegg i tillegg ti eksport.","Kjøp og salg av sjømat og alt som hører naturlig her til. Samt utvikle en ny generasjon av oppdrettsanlegg i tillegg til eksport."
"996313476","BAKKA SAP CONSULTING","ENK","Enkeltpersonforetak","62.020","Konsulentvirksomhet tilknyttet informasjonsteknologi","","","","","","","false","","","","","","","","","","Kringerudåsen 8","DRØBAK","1445","FROGN","3214","Norge","NO","8200","Personlig næringsdrivende","","2010-12-22","","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Konsulent og rådgivningstjenester innen informasjonsteknologi, leveranse av komplette IT prosjekter, kjøp og salg av programvare, endringsledelse i omstilling og implementeringsprosjekter samt kursvirksomhet."
"925016101","VETERINÆR SOLVEIG SOLBERG MELHEIM","ENK","Enkeltpersonforetak","75.000","Veterinærtjenester","","","","","","","false","","","","","","","","","","Marøyvegen 66","RØRVIK","7900","NÆRØYSUND","5060","Norge","NO","8200","Personlig næringsdrivende","","2020-04-30","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Veterinærtjenester i kombipraksis."
"961320275","NES VILLMARKSFORUM AS","AS","Aksjeselskap","55.101","Drift av hoteller, pensjonater og moteller med restaurant","","","","","","","true","","villmarksforum.no/","Postboks 217","ÅRNES","2151","NES","3228","Norge","NO","Hennivangvegen 123","ÅRNES","2150","NES","3228","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-03-12","1991-02-02","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2010-06-30","Utvikle, markedsføre, og realisere selskapets egne produkter og tjenester innenfor turisme og reiseliv med Nes/Akershus som sentrum. Selskapet skal også påta seg markedsføring og koordinering av andre tilbud som ligger innenfor virksomhets- området, og andre oppgaver som står i naturlig forbindelse med dette, herunder deltagelse i andre selskaper med utfyllende eller tilsvarende virksomhet.","Utvikle, markedsføre, og realisere selskapets egne produkter og tjenester innenfor turisme og reiseliv med Nes/Akershus som sentrum. Selskapet skal også påta seg markedsføring og koordinering av andre tilbud som ligger innenfor virksomhets- området, og andre oppgaver som står i naturlig forbindelse med dette, herunder deltagelse i andre selskaper med utfyllende eller tilsvarende virksomhet."
"931985175","LUX TERAPI AS","AS","Aksjeselskap","86.904","Annen forebyggende helsetjeneste","","","","","","","false","","","","","","","","","","Libakkfaret 9A","OSLO","1184","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","","2023-08-30","2023-08-14","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-08-14","Familieverntjenester og individuell terapi.","Miljøterapeut."
"992248114","HOLLA GÅRD ANS","ANS","Ansvarlig selskap med solidarisk ansvar","01.110","Dyrking av korn (unntatt ris), belgvekster og oljeholdige vekster","","","","","","","false","","","Postboks 103","ULEFOSS","3831","NOME","4018","Norge","NO","Hollavegen 68","ULEFOSS","3830","NOME","4018","Norge","NO","2300","Personlige foretak","","2008-08-09","1965-12-31","true","Bortforpakter av landbrukseiendom","false","true","false","false","","false","","false","","","","","","","Bokmål","2018-06-21","Dyrking av jordbruksvekster og annen virksomhet som naturlig hører til dette.","Dyrking av jordbruksvekster."
"930882771","HOFSTAD FRILANS","ENK","Enkeltpersonforetak","90.034","Selvstendig kunstnerisk virksomhet innen litteratur","","","","","","","false","","","","","","","","","","Fjæregata 1","TRONDHEIM","7067","TRONDHEIM","5001","Norge","NO","8200","Personlig næringsdrivende","","2023-02-23","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Journalist."
"970433147","TOR TRONRUD","ENK","Enkeltpersonforetak","56.101","Drift av restauranter og kafeer","","","","","","","false","","","Postboks 114","BAGN","2929","SØR-AURDAL","3449","Norge","NO","","BAGN","2929","SØR-AURDAL","3449","Norge","NO","8200","Personlig næringsdrivende","","1995-02-20","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Hellebekk Hytteutvikling. (Tilbygg og bygging av hytter). Drift av restauranter og kaféer. Saue - geitehold. Oppdrett av hester."
"918654550","EASTSIDE HOLDING AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","true","","","","","","","","","","c/o Christian Stentoft Østby/nNordseter terrasse 32","OSLO","1163","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2017-03-03","2017-01-02","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-11-28","Investering i fast eiendom, herunder utleie, konseptutvikling, rådgivning og forvaltning samt annen nærliggende virksomhet.","Investering i fast eiendom, herunder utleie, konseptutvikling, rådgivning og forvaltning samt annen nærliggende virksomhet."
"923018077","SERVICE-TEKNIKK ARNESEN","ENK","Enkeltpersonforetak","25.620","Bearbeiding av metaller","","","","","","","false","","","","","","","","","","Skaudalen 14D","SARPSBORG","1727","SARPSBORG","3105","Norge","NO","8200","Personlig næringsdrivende","","2019-07-03","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Salg av tjenester innen mekanisk industri, herunder mekanisk service, sveising, montering og produksjon."
"932016591","MATI CAUSE","ENK","Enkeltpersonforetak","90.012","Utøvende kunstnere og underholdningsvirksomhet innen scenekunst","","","","","","","false","","","","","","","","","","St. Halvards plass 2","OSLO","0192","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2023-09-05","","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Skuespiller."
"922121168","NORSK KONTROLL AS","AS","Aksjeselskap","74.909","Annen faglig, vitenskapelig og teknisk virksomhet ikke nevnt annet sted","","","","","","","true","7","","Postboks 30","BERGEN","5868","BERGEN","4601","Norge","NO","Kokstadvegen 41","KOKSTAD","5257","BERGEN","4601","Norge","NO","2100","Private aksjeselskaper mv.","2022","2019-01-25","2019-01-11","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-11-03","Utøve uavhengig kontroll og samsvarsvurdering av trykkpåkjent utstyr, kjelanlegg, subsea-utstyr og andre lignende tekniske anlegg.","Teknisk konsulentvirksomhet og samsvarsvurdering av prosessanlegg og trykkpåkjent utstyr. Dette være seg både on- og off-hore. Entreprenørvirksomhet, kursvirksomhet, bygging, vedlikehold og drift av tekniske anlegg samt deltagelse i andre foretagender."
"829924382","NORGE GRØVSLIEN","ENK","Enkeltpersonforetak","49.320","Drosjebiltransport","","","","","","","false","","","","","","","","","","Enebakkveien 219E","OSLO","0680","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","2022","2022-09-26","","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Drosjenæring."
"931729977","NORDSVEEN CONSULTING","ENK","Enkeltpersonforetak","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","false","","","","","","","","","","Oskar Braatens veg 7","ELVERUM","2407","ELVERUM","3420","Norge","NO","8200","Personlig næringsdrivende","","2023-07-18","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Konsulenttjenester innen eiendomsutvikling. Rådgivning innen krisehåndtering. Kursvirksomhet innen krisehåndtering."
"984932626","INNEMILJØ OG VARME AS","AS","Aksjeselskap","46.694","Engroshandel med maskiner og utstyr til handel, transport og tjenesteyting ellers","","","","","","","true","","","Postboks 458","ASKIM","1802","INDRE ØSTFOLD","3118","Norge","NO","Kronprinsens gate 25","ASKIM","1807","INDRE ØSTFOLD","3118","Norge","NO","2100","Private aksjeselskaper mv.","2022","2002-10-09","2002-09-01","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2008-03-03","Kjøp og salg av miljømaskiner og dertil hørende produkter, service og abbonnentssalg, og hva som står i naturlig forbindelse.","Kjøp og salg av miljømaskiner og dertil hørende produkter, service og abbonnentssalg, og hva som står i naturlig forbindelse."
"980333078","T ANDERSEN BILLAKKERING AS","AS","Aksjeselskap","45.200","Vedlikehold og reparasjon av motorvogner, unntatt motorsykler","","","","","","","true","","","Postboks 138","LARVIK","3251","LARVIK","3909","Norge","NO","Gjærdal","LARVIK","3270","LARVIK","3909","Norge","NO","2100","Private aksjeselskaper mv.","2022","1998-12-08","1998-11-04","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2002-02-07","Oppretting, lakkering og vedlikehold av biler og annet, samt dertil hørende virksomhet, herunder deltakelse i andre selskap med tilsvarende virksomhet samt investeringer i aksjer, eiendom og selskap.","Oppretting, lakkering og vedlikehold av biler og annet."
"918773959","MURVERKET AS","AS","Aksjeselskap","71.121","Byggeteknisk konsulentvirksomhet","","","","","","","true","","","","","","","","","","Melandbakken 36A","HÅVIK","4265","KARMØY","1149","Norge","NO","2100","Private aksjeselskaper mv.","2022","2017-03-28","2017-02-14","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-09-10","Salg av BIM-tekniker tjenester, førstehjelpskurs-instruktør, konsulenttjenester i byggtekniske spørsmål og økonomi samt mur, puss og flisarbeider eller arbeid som naturlig hører inn under disse kategoriene. Selskapet kan også delta i andre selskap med lignende virksomhet, og kjøp og salg av aksjer eller på annen måte gjøre seg interessert i andre foretak.","Salg av BIM-tekniker tjenester, førstehjelpskurs-instruktør, konsulenttjenester i byggtekniske spørsmål og økonomi samt mur, puss og flisarbeider eller arbeid som naturlig hører inn under disse kategoriene. Selskapet kan også delta i andre selskap med lignende virksomhet, og kjøp og salg av aksjer eller på annen måte gjøre seg interessert i andre foretak."
"829466872","DUA FORLAG - KISMUL","ENK","Enkeltpersonforetak","90.034","Selvstendig kunstnerisk virksomhet innen litteratur","","","","","","","false","","","","","","","","","","Solåsen 30","NESTTUN","5223","BERGEN","4601","Norge","NO","8200","Personlig næringsdrivende","","2022-07-07","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Salg av egne bøker - og kjøp av tjenester fra firma som hjelper til med redigering, trykking med videre."
"991482806","MOE ENTREPRENØR AS","AS","Aksjeselskap","43.120","Grunnarbeid","","","","","","","true","","","c/o Kjell Magne Moe/nStordalsvegen 1094","STORDAL","6250","FJORD","1578","Norge","NO","Stordalsvegen 1094","STORDAL","6250","FJORD","1578","Norge","NO","2100","Private aksjeselskaper mv.","2022","2007-07-19","2007-07-02","true","","false","true","false","false","","false","","false","","","","","","","Nynorsk","2007-07-02","Sprenging, graving, masseforflytting og annen entreprenørvirksomhet.","Sprenging, graving, masseforflytting og annen entreprenørvirksomhet."
"924692707","EKEBERGÅSEN LEILIGHETSBYGG 2 SAMEIE","ESEK","Eierseksjonssameie","97.000","Lønnet arbeid i private husholdninger","","","","","","","false","","","","","","","","","","c/o Håkon Gravdal/nØvre Ekeberglia 21","LIERSKOGEN","3420","LIER","3312","Norge","NO","","","","2020-03-03","2020-01-09","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Eierseksjonssameie."
"988725870","STENSBY TRADING AS","AS","Aksjeselskap","46.739","Engroshandel med byggevarer ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Støavegen 16","ELVERUM","2408","ELVERUM","3420","Norge","NO","2100","Private aksjeselskaper mv.","2022","2005-10-04","2005-10-01","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2015-07-03","Import, eksport, kjøp og salg av treprodukter til industri og boliger samt konsulenttjenester. Selskapet kan også delta i andre selskaper med samme eller lignende formål.","Import, eksport, kjøp og salg av treprodukter til industri og boliger samt konsulenttjenester."
"930534722","KLAUSENS KODE","ENK","Enkeltpersonforetak","62.010","Programmeringstjenester","","","","","","","false","","","","","","","","","","Byflatvegen 38B","BRUMUNDDAL","2385","RINGSAKER","3411","Norge","NO","8200","Personlig næringsdrivende","","2022-12-23","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Programmering av apper, programmer og spill for private og/eller offentlige aktører."
"985294887","DG ENERGI AS","AS","Aksjeselskap","42.220","Bygging av anlegg for elektrisitet og telekommunikasjon","","","","","","","true","14","www.dgenergi.no","","","","","","","","Engomsvingen 7","INGEBERG","2323","HAMAR","3403","Norge","NO","2100","Private aksjeselskaper mv.","2022","2003-01-27","2002-11-20","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-08-12","Selv, gjennom hel- eller deleide selskaper eller ved samarbeide med andre virksomheter å drive entreprenørvirksomhet og annen virksomhet beslektet med denne.","Selv, gjennom hel- eller deleide selskaper eller ved samarbeide med andre virksomheter å drive entreprenørvirksomhet og annen virksomhet beslektet med denne."
"923960120","WHAT MATTERS? HENRIK MEIDELL POULSEN","ENK","Enkeltpersonforetak","71.129","Annen teknisk konsulentvirksomhet","","","","","","","false","","","","","","","","","","Tennisveien 34B","OSLO","0777","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2019-11-28","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Konsulenttjenester innenfor olje og energi."
"981797817","ØYRA STIG RUNE","ENK","Enkeltpersonforetak","90.011","Utøvende kunstnere og underholdningsvirksomhet innen musikk","","","","","","","false","","","","","","","","","","Odenseveien 25","TRONDHEIM","7020","TRONDHEIM","5001","Norge","NO","8200","Personlig næringsdrivende","","2000-04-12","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","DJ, musikkvert, konseptutvikler, arrangør."
"924412240","PRO OCULUS AS","AS","Aksjeselskap","86.221","Spesialisert legetjeneste, unntatt psykiatrisk legetjeneste","","","","","","","true","6","","","","","","","","","Svalbardveien 4","OSLO","0375","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2020-01-15","2020-01-01","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-01-01","Øyelege og hertil knyttet virksomhet.","Øyelege og hertil knyttet virksomhet."
"969740729","IDAR STADSVOLD","ENK","Enkeltpersonforetak","01.190","Dyrking av ettårige vekster ellers","","","","","","","false","","","","","","","","","","Åsødegårdsvegen 64","DOKKA","2870","NORDRE LAND","3448","Norge","NO","8200","Personlig næringsdrivende","","1995-02-20","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Gårdsbruk."
"816884942","TROMSØ KULKRAN AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","Postboks 233","TROMSØ","9253","TROMSØ","5501","Norge","NO","Østråt/nHåkon den gamles gate 12","TROMSØ","9008","TROMSØ","5501","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-02-19","1928-12-21","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","1999-06-24","Anlegg og drift av kai og kullkran i Tromsø samt hva dermed står i forbindelse - herunder omsetning av kull, koks, salt, is og vann. Selskapet kan også gjennom aksjer eller på annen måte delta i annen virksomhet med økonomisk formål.","Anlegg og drift av kai og kullkran i Tromsø samt hva dermed står i forbindelse - herunder omsetning av kull, koks, salt, is og vann. Selskapet kan også gjennom aksjer eller på annen måte delta i annen virksomhet med økonomisk formål."
"830468722","NB MASTERHUS AS","AS","Aksjeselskap","81.101","Vaktmestertjenester","","","","","","","true","","","","","","","","","","Kongs-Eikveien 5D","TØNSBERG","3123","TØNSBERG","3905","Norge","NO","2100","Private aksjeselskaper mv.","","2022-12-14","2022-10-03","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-10-03","Maler, masterhus, platearbeider, renholder.","Maling, snekring, renhold, vaktmester, platearbeid."
"970377034","VIDAR ØSTRE","ENK","Enkeltpersonforetak","01.610","Tjenester tilknyttet planteproduksjon","","","","","","","false","","","Postboks 189","ASKIM","1801","INDRE ØSTFOLD","3118","Norge","NO","Askimveien 556","ASKIM","1814","INDRE ØSTFOLD","3118","Norge","NO","8200","Personlig næringsdrivende","","1995-02-20","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Anleggsgartnertjenester. Jordbruk m/korndyrking."
"930332771","TRENER ESPEN LINDØE","ENK","Enkeltpersonforetak","85.510","Undervisning innen idrett og rekreasjon","","","","","","","false","","","","","","","","","","Ekebergveien 5A","OSLO","0192","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2022-11-30","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Gruppetrening utendørs, personlig trening."
"924549610","BEDRIFTSKLUBBEN VEIDEKKE BERGEN","FLI","Forening/lag/innretning","94.200","Arbeidstakerorganisasjoner","","","","","","","false","","","","","","","","","","Storetveitvegen 98","BERGEN","5072","BERGEN","4601","Norge","NO","7000","Ideelle organisasjoner","","2020-02-20","2020-01-10","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Fagforening for ansatte i Veidekke Bergen."
"991418822","HALVOR FESTERVOLL MELIEN","ENK","Enkeltpersonforetak","90.011","Utøvende kunstnere og underholdningsvirksomhet innen musikk","","","","","","","false","","www.halvorfestervollmelien.com","","","","","","","","c/o Halvor Festervoll Melien/nSverdrups gate 22A","OSLO","0559","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2007-06-26","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Musiker, sanger."
"992625007","STORGATBAKKEN BRL","BRL","Borettslag","68.201","Borettslag","","","","","","","false","","www.agioforvaltning.no","Postboks 6156","TROMSØ","9291","TROMSØ","5501","Norge","NO","v/Dagfinn Andreassen/nH0404/nStorgata 119","TROMSØ","9008","TROMSØ","5501","Norge","NO","8300","Borettslag o.l.","2022","2008-05-31","2008-04-07","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2008-04-07","Borettslag.","Borettslag."
"971057440","NORVA24 VEST AS","AS","Aksjeselskap","37.000","Oppsamling og behandling av avløpsvann","71.121","Byggeteknisk konsulentvirksomhet","","","","","true","252","","","","","","","","","Sløvågen 16","DALSØYRA","5960","GULEN","4635","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-02-20","1994-03-15","true","","false","true","false","false","","false","","false","","","","","","","Nynorsk","2023-12-20","Septikktømming. Transport, og alt som står i forbindelse med dette.","Septikktømming. Transport, og alt som står i forbindelse med dette."
"984731582","ANN-MARI RASMUSSEN","ENK","Enkeltpersonforetak","01.452","Geitehold","","","","","","","false","","","","","","","","","","Toppsundveien 261","LUNDENES","9420","HARSTAD","5503","Norge","NO","8200","Personlig næringsdrivende","","2002-08-19","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Anleggsvirksomhet, utfører snørydding med traktor og snøfres."
"822089992","WIDECON AS","AS","Aksjeselskap","43.222","Kuldeanlegg- og varmepumpearbeid","","","","","","","false","","","","","","","","","","C/O Terje Hansen,/nTræsvegen 70","ROSENDAL","5470","KVINNHERAD","4617","Norge","NO","2100","Private aksjeselskaper mv.","2022","2019-01-21","2019-01-02","true","","false","true","false","false","","false","","false","","","","","","","Nynorsk","2019-01-02","Teknisk konsulentvirksomhet med personellutleie, salg servise og reparasjon kulde og klimaprodukter samt alt som hører naturlig til dette.","Salg, service og montasje av varme- og kuldeanlegg med varme- og kjølemaskiner. Mekanisk og elektrisk montasje. Personellutleie til mekanisk, elektrisk og offshore relaterte fag. Foto og inspeksjon med drone."
"946131237","BARKÅS BIL OG BÅT v/Tom O. Barkås","ENK","Enkeltpersonforetak","45.112","Detaljhandel med biler og lette motorvogner, unntatt motorsykler","","","","","","","false","","","","","","","","","","Ulverudgata 4B","SOLBERGELVA","3057","DRAMMEN","3301","Norge","NO","8200","Personlig næringsdrivende","","1995-02-19","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Kjøp og salg av brukte biler/MC/campingvogner. Import av nye og brukte båter.            "
"916794460","MIK RENHOLD SERVICE AS","AS","Aksjeselskap","81.210","Rengjøring av bygninger","","","","","","","true","14","","","","","","","","","Glimmerveien 26","GAN","1903","LILLESTRØM","3205","Norge","NO","2100","Private aksjeselskaper mv.","2022","2016-02-24","2016-02-02","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2019-06-12","Renhold av private hjem og bedrifter. Flyttetjenester og fleksible og gode transportløsninger for bedrifter.","Renhold av private hjem og bedrifter. Flyttetjenester og fleksible og gode transportløsninger for bedrifter."
"970898565","KARI BORGHILD ENGENE LØSTEGÅRD","ENK","Enkeltpersonforetak","01.190","Dyrking av ettårige vekster ellers","","","","","","","false","","","","","","","","","","Heradvegen 752","GOL","3550","GOL","3324","Norge","NO","8200","Personlig næringsdrivende","","1995-02-20","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Jordbruk med salg av grovfôr. Kjøp og salg av bruktbiler. Konsulenttjenester, prosjektering og montering."
"997754042","TANNLEGE THOR ANDRÉ MELLEMSTRAND","ENK","Enkeltpersonforetak","86.230","Tannhelsetjenester","","","","","","","false","","","","","","","","","","Øvre Storgate 4-6","DRAMMEN","3018","DRAMMEN","3301","Norge","NO","8200","Personlig næringsdrivende","","2011-12-22","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Tannhelsearbeid."
"995584158","ARTURS VEDLIKEHOLDSERVICE ARTUR ROMAN BAJOR","ENK","Enkeltpersonforetak","41.200","Oppføring av bygninger","","","","","","","true","","","","","","","","","","Vinkelveien 2C","VØYENENGA","1339","BÆRUM","3201","Norge","NO","8200","Personlig næringsdrivende","","2010-06-03","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Oppføringer av bygninger."
"928695506","MELLUM INVEST AS","AS","Aksjeselskap","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","Haugerudbråtan 20","TRANBY","3408","LIER","3312","Norge","NO","2100","Private aksjeselskaper mv.","2022","2022-02-08","2022-01-24","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-01-24","Drive konsulentvirksomhet og investere i fast eiendom, aksjer og andre investeringsobjekter, herunder gjennom deltakelse i andre selskaper, samt annen virksomhet som naturlig har sammenheng med dette.","Investering i andre selskaper, aksjer og fast eiendom, samt konsulentvirksomhet."
"984046308","HØLLEN VEST AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","true","","","Postboks 983","SØGNE","4682","KRISTIANSAND","4204","Norge","NO","Birkedalsveien 80","SØGNE","4640","KRISTIANSAND","4204","Norge","NO","2100","Private aksjeselskaper mv.","2022","2002-01-08","2001-12-14","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2019-01-21","Erverv, drift og utleie av fast eiendom.","Utleie, utvikling og salg av eiendom."
"916918623","METALLMEK AS","AS","Aksjeselskap","43.990","Annen spesialisert bygge- og anleggsvirksomhet","","","","","","","false","","","","","","","","","","Finnfjordveien 162","FINNSNES","9309","SENJA","5530","Norge","NO","2100","Private aksjeselskaper mv.","2022","2016-03-18","2016-03-09","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2016-03-09","Bygge- og anleggsvirksomhet, herunder metallarbeid og snekkerarbeid. I tillegg utføres produksjon og salg av kunsthåndverk.","Bygge- og anleggsvirksomhet, herunder metallarbeid og snekkerarbeid. I tillegg utføres produksjon og salg av kunsthåndverk."
