organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,beliggenhetsadresse.adresse,beliggenhetsadresse.poststed,beliggenhetsadresse.postnummer,beliggenhetsadresse.kommune,beliggenhetsadresse.kommunenummer,beliggenhetsadresse.land,beliggenhetsadresse.landkode,registreringsdatoIEnhetsregisteret,frivilligMvaRegistrertBeskrivelser,registrertIMvaregisteret,oppstartsdato,datoEierskifte,overordnetEnhet,nedleggelsesdato
"924101156","SAMEIET LØRENVEIEN 53","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","www.usbl.no","c/o Boligbyggelaget Usbl/nPostboks 8944 Youngstorget","OSLO","0028","OSLO","0301","Norge","NO","Arbeidersamfunnets plass 1","OSLO","0181","OSLO","0301","Norge","NO","2019-12-12","","false","","","919040025",""
"925038636","ENSIX TURBINE SERVICES LTD","AAFY","Underenhet til ikke-næringsdrivende","46.691","Engroshandel med maskiner og utstyr til kraftproduksjon og installasjon","","","","","","","false","","","","","","","","","","8C Lurganagoose Road","Magherafelt BT45 8QS","","","","Storbritannia","GB","2020-05-06","","false","2020-05-06","","919040025",""
"984213581","LUNDGÅRD TRANSPORT","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.410","Godstransport på vei","","","","","","","true","","","","","","","","","","Kolbergsrudvegen 11","GJØVIK","2825","GJØVIK","3407","Norge","NO","2002-02-13","","false","2002-01-01","","884058422",""
"982586305","HUGO MYHRES FYSIOTERAPI AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.902","Fysioterapitjeneste","","","","","","","true","","","Mellomlia 31","FINNSNES","9300","SENJA","5530","Norge","NO","Hans Karolius vei 6","FINNSNES","9300","SENJA","5530","Norge","NO","2000-11-07","","false","2000-11-04","2008-01-01","992798076",""
"996381390","HAMAR RENHOLD AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","81.210","Rengjøring av bygninger","","","","","","","true","13","www.hamar-renhold.no","","","","","","","","Nermarka 17","FURNES","2320","RINGSAKER","3411","Norge","NO","2011-01-06","","false","2011-01-03","","896373722",""
"918383875","BORETTSLAGET EIRIKSGATE 11","AAFY","Underenhet til ikke-næringsdrivende","68.201","Borettslag","","","","","","","false","","","c/o NORIAN Regnskap AS/nPostboks 1095 Sentrum","OSLO","0104","OSLO","0301","Norge","NO","c/o NORIAN Regnskap AS/nStortingsgata 2","OSLO","0158","OSLO","0301","Norge","NO","2017-01-20","","false","","","947257501",""
"973423509","HALVORSEN ARVE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.320","Drosjebiltransport","","","","","","","true","","","Professorvegen 18","BERGEN","5072","BERGEN","4601","Norge","NO","Kokstadvegen 8","KOKSTAD","5257","BERGEN","4601","Norge","NO","1995-02-23","","false","1985-12-31","","971468394",""
"980341917","HELGE ANUNDSKÅS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.500","Kombinert husdyrhold og planteproduksjon","","","","","","","false","","","","","","","","","","Busnesvegen 16","GRANSHERAD","3691","NOTODDEN","4005","Norge","NO","1998-12-05","","false","1998-01-01","","980330931",""
"922678596","RISCH HOLDING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","64.308","Familieeide egeninvesteringsselskaper","","","","","","","false","","","","","","","","","","Fiolveien 9","KOLSÅS","1352","BÆRUM","3201","Norge","NO","2019-05-02","","false","2019-01-01","","914882184",""
"915232795","BAKERIET SPRØ","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","10.710","Produksjon av brød og ferske konditorvarer","","","","","","","true","28","","","","","","","","","Ola Setroms veg 42","OPPDAL","7340","OPPDAL","5021","Norge","NO","2015-04-13","","false","2015-03-17","","915190596",""
"991179380","HEILT KONGE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","93.291","Opplevelsesaktiviteter","","","","","","","false","","","","","","","","","","","STRAUME","5353","ØYGARDEN","4626","Norge","NO","2007-04-25","","false","2006-07-01","","915190596",""
"927138638","PER HESS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.031","Selvstendig kunstnerisk virksomhet innen visuell kunst","","","","","","","false","","","Tromsøgata 10G","OSLO","0565","OSLO","0301","Norge","NO","Tøyen kulturhus/nHovinveien 1","OSLO","0576","OSLO","0301","Norge","NO","2023-12-19","","false","2022-01-01","","927052415",""
"929891147","MEKABO MEMEX","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.320","Drosjebiltransport","","","","","","","false","","","","","","","","","","Trondheimsvegen - Kløfta 74","KLØFTA","2040","ULLENSAKER","3209","Norge","NO","2022-09-21","","false","2022-10-03","","929638808",""
"997387651","FYSIOTERAPEUT MARIT GARTHA LARSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.902","Fysioterapitjeneste","","","","","","","false","","","","","","","","","","c/o Moland Fysioterapi & trening/nHåndverkstunet","EYDEHAVN","4810","ARENDAL","4203","Norge","NO","2011-09-24","","false","2011-01-01","","997378040",""
"932320479","EL FEKY VIP DRIVER","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","49.320","Drosjebiltransport","","","","","","","false","","","","","","","","","","Langåsveien 21","OSLO","0880","OSLO","0301","Norge","NO","2023-10-24","","false","2023-10-15","","932318121",""
"932505312","MACCAN AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","false","","","","","","","","","","c/o Andreasson/nSollivegen 86","MOLDE","6414","MOLDE","1506","Norge","NO","2023-11-23","","false","2023-01-07","","923142827",""
"918783644","TORGHANDEL AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.810","Torghandel med næringsmidler, drikkevarer og tobakksvarer","","","","","","","true","","","","","","","","","","Amtskulevegen 36","ØRSKOG","6240","ÅLESUND","1508","Norge","NO","2017-03-29","","false","2017-01-01","","918551328",""
"924263997","SAMEIET SKOLEGATA 41-55","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","","Postboks 133, sentrum","RØRVIK","7901","NÆRØYSUND","5060","Norge","NO","Engasvegen 27","RØRVIK","7900","NÆRØYSUND","5060","Norge","NO","2019-12-18","","false","","","998509858",""
"930339989","HORNUM HOLDING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","Gamle Åsvei 49","TRONDHEIM","7020","TRONDHEIM","5001","Norge","NO","2022-12-01","","false","2022-11-01","","930178950",""
"932020831","MY MOODS AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","62.010","Programmeringstjenester","","","","","","","false","","","","","","","","","","c/o Thara Østensvik/nÅlfjordgata 14B","HAUGESUND","5522","HAUGESUND","1106","Norge","NO","2023-09-05","","false","2023-08-28","","931969048",""
"917069352","STENSLETTEN HOLDING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Bjellandsvegen 66","SUNDE I SUNNHORDLAND","5450","KVINNHERAD","4617","Norge","NO","2016-04-20","","false","2016-04-05","","917065055",""
"924124946","SAMEIGE GULLSKAR","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","","c/o Ecit Stord AS/nSæ 136","STORD","5417","STORD","4614","Norge","NO","c/o Solrunn Strømsnes/nGullskar 7","STORD","5411","STORD","4614","Norge","NO","2019-12-13","","false","","","890831532",""
"930627569","HÖRNLUND INVEST AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.100","Kjøp og salg av egen fast eiendom","","","","","","","false","","","","","","","","","","Dalenveien 31A","DRAMMEN","3031","DRAMMEN","3301","Norge","NO","2023-01-11","","false","2022-10-10","","930381012",""
"818802722","FRUENE PÅ TORGET AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.101","Drift av restauranter og kafeer","","","","","","","true","13","","","","","","","","","Torggata 1","FINNSNES","9300","SENJA","5530","Norge","NO","2017-04-01","","false","2017-02-22","2022-01-01","928429180",""
"932785218","SIVERTSEN DRIFT","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","41.200","Oppføring av bygninger","","","","","","","false","","","","","","","","","","Dreggsallmenningen 20","BERGEN","5003","BERGEN","4601","Norge","NO","2024-01-08","","false","2024-01-08","","932782685",""
"932359677","D&K NAILS AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.020","Frisering og annen skjønnhetspleie","","","","","","","false","","","","","","","","","","Moldhaugvegen 1","PORSGRUNN","3919","PORSGRUNN","4001","Norge","NO","2023-10-30","","false","2023-09-01","","932336529",""
"990535051","ANDROMEDA BARNEHAGE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","88.911","Barnehager","","","","","","","true","22","www.ulna.no","","","","","","","","Langåsveien 24","OSLO","0880","OSLO","0301","Norge","NO","2006-11-18","","false","2006-11-24","2023-01-01","830092242",""
"974057115","FRIMISJONEN TROMSØ","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","94.910","Religiøse organisasjoner","","","","","","","true","","www.frimisjonen.no","","","","","","","","Grønnegata 101","TROMSØ","9008","TROMSØ","5501","Norge","NO","1995-02-23","","false","","","971402040",""
"822463932","GEITÅNA VEGLAG","AAFY","Underenhet til ikke-næringsdrivende","68.320","Eiendomsforvaltning","","","","","","","false","","","","","","","","","","c/o John Hadler-Jacobsen/nOsvegen 46","NESTTUN","5228","BERGEN","4601","Norge","NO","2019-03-25","","false","","","920750109",""
"999567541","HØJER RØR","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.221","Rørleggerarbeid","","","","","","","false","","","Postboks 5226 Majostuen","OSLO","0303","OSLO","0301","Norge","NO","Thereses gate 46","OSLO","0168","OSLO","0301","Norge","NO","2013-01-22","","false","2013-01-21","","999539440",""
"919015810","VIVEL INVEST AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","58.110","Utgivelse av bøker","","","","","70.100","Hovedkontortjenester","false","","","","","","","","","","Risengbakken 8","LIER","3413","LIER","3312","Norge","NO","2017-05-19","","false","2017-01-01","","999231667",""
"972164615","GE CON AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.330","Gulvlegging og tapetsering","","","","","","","true","24","","","","","","","","","Ringeriksveien 28","LIERSTRANDA","3414","LIER","3312","Norge","NO","1995-02-22","","false","1989-04-01","2013-04-01","999256775",""
"921999275","BEST MED BART LUCA DALEN ESPSETH","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.019","Utøvende kunstnere og underholdningsvirksomhet ikke nevnt annet sted","","","","","","","false","","bestmedbart.no","","","","","","","","Tøyengata 32","OSLO","0578","OSLO","0301","Norge","NO","2019-01-05","","false","2018-12-01","","921869703",""
"872326472","RISSA INDUSTRISERVICE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","25.610","Overflatebehandling av metaller","","","","","","","true","","","","","","","","","","Johan Bojers vei 138","RISSA","7100","INDRE FOSEN","5054","Norge","NO","1995-03-12","","false","1993-01-01","","921869703",""
"920179207","BARKVEIEN SAU","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.451","Sauehold","","","","","","","false","","","","","","","","","","Barkveien 6","ÅLGÅRD","4331","GJESDAL","1122","Norge","NO","2018-01-02","","false","2017-12-06","","920043976",""
"923249052","NORD-GUDBRANDSDAL ALPINE REDNINGSGRUPPE","AAFY","Underenhet til ikke-næringsdrivende","84.250","Brannvern","","","","","","","false","","","c/o Albert Lunde/nSognefjellsvegen 351","LOM","2686","LOM","3434","Norge","NO","c/o Lom brann- og/nfjellredningsstasjon/nSkjæsarøye 1","LOM","2686","LOM","3434","Norge","NO","2019-08-24","","false","","","820347692",""
"931328476","GLADSTONE MANAGEMENT AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","74.903","Impresariovirksomhet","","","","","","","false","","","","","","","","","","Selma Ellefsens vei 10","OSLO","0581","OSLO","0301","Norge","NO","2023-05-03","","false","2023-02-01","","820347692",""
"875946412","FINNØY ELEKTRO AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.210","Elektrisk installasjonsarbeid","","","","","","","true","11","","","","","","","","","Judabergvegen 2","FINNØY","4160","STAVANGER","1103","Norge","NO","1995-12-16","","false","1996-01-01","","975945316",""
"924067934","SAMEIET ØVRE SMESTADVEI 50","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","","c/o Øystein Dahl/nØvre Smestadvei 50G","OSLO","0378","OSLO","0301","Norge","NO","","","","","","","","2019-12-12","","false","","","912702448",""
"932598086","LARSEN KRONCHAWAN HAMNEKIOSKEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.102","Drift av gatekjøkken","","","","","","","false","","","","","","","","","","Tonnesveien 302","TONNES","8750","LURØY","1834","Norge","NO","2023-12-12","","false","2023-11-26","","932524422",""
"828636642","ANDRESEN AKUTTMEDISIN OG BEREDSKAP AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","85.599","Annen undervisning ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Hovdehagan 23","VIKERSUND","3370","MODUM","3316","Norge","NO","2022-01-29","","false","2022-01-10","","828603272",""
"923209328","NILS GUNNAR GRAVE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","02.200","Avvirkning","","","","","","","false","","","","","","","","","","Graveveien 53","TØRDAL","3753","DRANGEDAL","4016","Norge","NO","2019-08-17","","false","2018-02-12","","923022422",""
"926209612","SKUESPILLER CAMILLA FREY","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.012","Utøvende kunstnere og underholdningsvirksomhet innen scenekunst","","","","","","","false","","","","","","","","","","Bergliveien 7","FJELLSTRAND","1458","NESODDEN","3212","Norge","NO","2020-12-21","","false","2019-01-01","","888791132",""
"928565742","IL7-D RØDBØL AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.100","Kjøp og salg av egen fast eiendom","","","","","","","false","","","","","","","","","","Gamle Ravei 321","LARVIK","3270","LARVIK","3909","Norge","NO","2022-01-18","","false","2021-10-01","","928322890",""
"981997425","BRAATHEN BIL","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","45.112","Detaljhandel med biler og lette motorvogner, unntatt motorsykler","45.200","Vedlikehold og reparasjon av motorvogner, unntatt motorsykler","","","","","true","","","","","","","","","","","SKÅLA","6456","MOLDE","1506","Norge","NO","2000-05-12","","false","1999-09-01","","928322890",""
"916529422","LEGE SIGURD BALDERSHEIM","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.211","Allmenn legetjeneste","","","","","","","false","","","","","","","","","","leil D101/nGrillstadfjæra 28","RANHEIM","7053","TRONDHEIM","5001","Norge","NO","2016-01-07","","false","2015-12-31","","916504454",""
"931433261","THREADERS - BLACKBURN HELTNE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","95.110","Reparasjon av datamaskiner og tilleggsutstyr","","","","","","","false","","GitHub.com/threader","Gate 5 17","MÅLØY","6700","KINN","4602","Norge","NO","c/o Michael Heltne/nGate 5 17","MÅLØY","6700","KINN","4602","Norge","NO","2023-05-23","","false","2023-04-13","","831237902",""
"998441579","TORE AVISBUD TORE ENGEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","53.200","Andre post- og budtjenester","","","","","","","false","","","","","","","","","","Leistadgrenda 5","TRONDHEIM","7047","TRONDHEIM","5001","Norge","NO","2012-05-31","","false","2012-06-01","","998424933",""
"932700794","GLOBAL IMAGE MANAGEMENT LIMITED","AAFY","Underenhet til ikke-næringsdrivende","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","false","","","c/o Advokatfirmaet Nova DA/nPostboks 1807 Vika","OSLO","0123","OSLO","0301","Norge","NO","Freemantle Road","LOWESTOFT SUFFOLK NR33 OEA","","","","Storbritannia","GB","2023-12-18","","false","2023-12-18","","932519887",""
"981692063","SI OSL 01 AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","63.110","Databehandling, datalagring og tilknyttede tjenester","","","","","","","false","","","c/o STACK Infrastructure Norway AS/nUlvenveien 82E","OSLO","0581","OSLO","0301","Norge","NO","Selma Ellefsens vei 1","OSLO","0581","OSLO","0301","Norge","NO","2000-03-20","","false","2000-03-01","","981663322",""
"983645534","HERRESALONGEN Heidi Hambalko","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.020","Frisering og annen skjønnhetspleie","","","","","","","false","","","","","","","","","","Brugata 17","SAUDA","4200","SAUDA","1135","Norge","NO","2001-09-03","","false","2001-09-01","","983554695",""
